,sportnik,tipAktivnosti,zacetekAktivnosti,trajanjeAktivnosti,razdaljaAktivnosti,vzponAktivnosti,kalorijeAktivnosti,tempoAktivnosti,kadenceAvgAktivnosti,kadenceMaxAktivnosti
702,4,biking,2017-06-26T08:11:51.000Z,7183.0,26.16955078125,1242.599853515625,682,04:34,139,139.0
703,4,biking,2016-07-02T07:05:48.000Z,2081.0,10.38651953125,221.00018310546875,235,03:20,0.0,0.0
704,4,biking,2017-03-22T09:42:46.000Z,7597.0,20.805509765625,475.60040283203125,668,06:05,116,116.0
705,4,biking,2016-07-15T07:11:29.000Z,13448.0,50.2878515625,2096.400115966797,1847,04:27,113,113.0
706,4,biking,2015-03-29T08:00:46.000Z,5205.0,25.793990234375,1089.2000885009766,732,03:21,114,114.0
707,4,biking,2015-02-05T09:24:39.000Z,4092.0,0.794469970703125,0.20001220703125,454,25:50,0.0,0.0
708,4,biking,2014-07-13T07:57:02.000Z,4889.0,13.551400390625,507.000244140625,398,06:00,89,89.0
709,4,biking,2016-02-26T09:03:32.000Z,8448.0,50.55012890625,1500.40087890625,1573,02:47,125,125.0
710,4,biking,2017-05-05T08:02:43.000Z,7301.0,32.102060546875,1150.8003540039062,677,03:47,122,122.0
711,4,biking,2015-02-02T09:21:40.000Z,9670.0,26.896689453125,803.1999816894531,810,05:59,113,127.0
712,4,biking,2015-02-09T09:17:09.000Z,13363.0,32.656220703125,1157.4000930786133,1615,06:49,108,108.0
713,4,biking,2014-09-04T08:51:23.000Z,4208.0,21.781650390625,290.59998321533203,287,03:13,0.0,0.0
714,4,biking,2014-11-29T08:04:37.000Z,12374.0,39.22208984375,1793.7999267578125,1063,05:15,0.0,0.0
715,4,biking,2015-03-25T11:57:00.000Z,602.0,1.0043300170898437,2.0,57,09:59,0.0,0.0
716,4,biking,2016-04-24T01:19:00.000Z,5923.0,27.010880859375,803.8000411987305,1108,03:39,0.0,0.0
717,4,biking,2017-03-26T09:49:11.000Z,1989.0,12.1653798828125,95.19998168945312,199,02:43,109,109.0
718,4,biking,2017-08-30T07:32:14.000Z,8824.0,28.227279296875,1294.3999633789062,782,05:12,0.0,0.0
719,4,biking,2016-09-27T07:42:17.000Z,10429.0,75.8993984375,1265.0001220703125,1378,02:17,0.0,0.0
720,4,biking,2014-08-18T09:05:15.000Z,3043.0,13.969919921875,495.40008544921875,248,03:37,107,107.0
721,4,biking,2017-08-17T07:40:04.000Z,9370.0,36.44005078125,1652.0000915527344,841,04:17,106,128.0
722,4,biking,2017-05-15T07:58:18.000Z,9245.0,28.91858984375,757.8001098632812,763,05:19,119,119.0
723,4,biking,2016-04-21T03:50:04.000Z,8336.0,23.328900390625,705.7999877929688,903,05:57,0.0,112.0
724,4,biking,2016-06-09T07:54:33.000Z,13249.0,64.24173046875,647.0015869140625,1809,03:26,207,207.0
725,4,biking,2017-09-05T23:57:10.000Z,8786.0,40.02905078125,803.7999806404114,780,03:39,105,131.0
726,4,biking,2015-03-08T10:05:48.000Z,8432.0,33.23725,1039.2000427246094,713,04:13,128,128.0
727,4,biking,2017-07-13T09:25:47.000Z,5570.0,21.3937109375,749.6000061035156,513,04:20,105,130.0
728,4,biking,2014-08-31T06:03:18.000Z,7963.0,30.4534609375,1236.0000610351562,726,04:21,0.0,0.0
729,4,biking,2014-12-19T08:33:45.000Z,10732.0,70.2111484375,1369.000108718872,883,02:32,0.0,0.0
730,4,biking,2016-03-28T09:51:18.000Z,5928.0,30.212890625,657.1995239257812,854,03:16,114,119.0
731,4,biking,2015-04-20T09:31:34.000Z,1885.0,10.6649501953125,192.60003662109375,147,02:56,111,111.0
732,4,biking,2017-10-12T13:32:40.000Z,5341.0,22.67219921875,618.9998779296875,424,03:55,115,115.0
733,4,biking,2016-04-01T14:10:25.000Z,3313.0,9.9178896484375,401.200008392334,405,05:34,111,111.0
734,4,biking,2015-10-02T09:09:32.000Z,5485.0,32.33880078125,686.6000366210938,483,02:49,0.0,0.0
735,4,biking,2015-04-16T08:16:51.000Z,10635.0,60.52523828125,1163.6000219136477,1005,02:55,113,115.0
736,4,biking,2016-05-05T11:52:39.000Z,7631.0,20.775400390625,1092.000015258789,1000,06:07,111,128.0
737,4,biking,2016-08-14T12:31:11.000Z,7901.0,50.43678125,1290.600341796875,1260,02:36,113,120.0
738,4,biking,2016-03-06T08:04:45.000Z,1112.0,7.92625,93.79999923706055,178,02:20,145,145.0
739,4,biking,2016-08-20T14:39:07.000Z,48185.0,33.9446796875,334.8000774383545,542,23:39,0.0,0.0
740,4,biking,2017-06-04T11:10:20.000Z,4109.0,26.99991015625,613.2000122070312,435,02:32,137,137.0
741,4,biking,2015-08-20T15:34:24.000Z,2094.0,6.59327978515625,91.800048828125,121,05:17,113,113.0
742,4,biking,2016-05-29T08:23:49.000Z,2002.0,0.032380001068115234,9.00006103515625,180,10:28,36,36.0
